hex_code,company,line_name,station_name
02a319,阪急電鉄,箕面,牧落
02a31b,阪急電鉄,箕面,箕面
02a407,阪急電鉄,千里,天神橋筋六丁目
02a409,阪急電鉄,千里,柴島
02a40b,阪急電鉄,千里,淡路
02a40d,阪急電鉄,千里,下新庄
02a40f,阪急電鉄,千里,吹田
02a411,阪急電鉄,千里,豊津
02a413,阪急電鉄,千里,関大前
02a415,阪急電鉄,千里,千里山
02a417,阪急電鉄,千里,南千里
02a419,阪急電鉄,千里,山田
02a41b,阪急電鉄,千里,北千里
02a52d,阪急電鉄,嵐山,桂
02a52f,阪急電鉄,嵐山,上桂
02a531,阪急電鉄,嵐山,松尾
02a533,阪急電鉄,嵐山,嵐山
02ab01,大阪高速鉄道,大阪モノレール大阪モノレール,大阪空港
02ab03,大阪高速鉄道,大阪モノレール大阪モノレール,蛍池
02ab05,大阪高速鉄道,大阪モノレール大阪モノレール,柴原
02ab07,大阪高速鉄道,大阪モノレール大阪モノレール,少路
02ab09,大阪高速鉄道,大阪モノレール大阪モノレール,千里中央
02ab0b,大阪高速鉄道,大阪モノレール大阪モノレール,山田
02ab0d,大阪高速鉄道,大阪モノレール大阪モノレール,万博記念公園
02ab0f,大阪高速鉄道,大阪モノレール大阪モノレール,宇野辺
02ab11,大阪高速鉄道,大阪モノレール大阪モノレール,南茨木
02ab13,大阪高速鉄道,大阪モノレール大阪モノレール,沢良宜
02ab15,大阪高速鉄道,大阪モノレール大阪モノレール,摂津
02ab17,大阪高速鉄道,大阪モノレール大阪モノレール,南摂津
02ab19,大阪高速鉄道,大阪モノレール大阪モノレール,大日
02ab1b,大阪高速鉄道,大阪モノレール大阪モノレール,門真市
02ac0f,大阪高速鉄道,国際文化公園都市彩都線,公園東口
02ac11,大阪高速鉄道,国際文化公園都市彩都線,阪大病院前
02ac13,大阪高速鉄道,国際文化公園都市彩都線,豊川
02ac15,大阪高速鉄道,国際文化公園都市彩都線,彩都西
02ad19,能勢電鉄,妙見,川西能勢口
02ad1b,能勢電鉄,妙見,絹延橋
02ad1d,能勢電鉄,妙見,滝山
02ad1f,能勢電鉄,妙見,鶯の森
02ad21,能勢電鉄,妙見,鼓滝
02ad23,能勢電鉄,妙見,多田
02ad25,能勢電鉄,妙見,平野
02ad27,能勢電鉄,妙見,一の鳥居
02ad29,能勢電鉄,妙見,畦野
02ad2b,能勢電鉄,妙見,山下
02ad2d,能勢電鉄,妙見,笹部
02ad2f,能勢電鉄,妙見,光風台
02ad30,能勢電鉄,妙見,ときわ台
02ad32,能勢電鉄,妙見,妙見口
02ae2b,能勢電鉄,日生,山下
02ae2f,能勢電鉄,日生,日生中央
02b101,南海電気鉄道,南海,難波
02b103,南海電気鉄道,南海,今宮戎
02b105,南海電気鉄道,南海,新今宮
02b107,南海電気鉄道,南海,萩ノ茶屋
02b109,南海電気鉄道,南海,天下茶屋
02b10b,南海電気鉄道,南海,岸里玉出
02b10f,南海電気鉄道,南海,粉浜
02b111,南海電気鉄道,南海,住吉大社
02b113,南海電気鉄道,南海,住ノ江
02b115,南海電気鉄道,南海,七道
02b117,南海電気鉄道,南海,堺
02b119,南海電気鉄道,南海,湊
02b11b,南海電気鉄道,南海,石津川
02b11d,南海電気鉄道,南海,諏訪ノ森
02b11f,南海電気鉄道,南海,浜寺公園
02b121,南海電気鉄道,南海,羽衣
02b123,南海電気鉄道,南海,高石
02b125,南海電気鉄道,南海,北助松
02b127,南海電気鉄道,南海,松ノ浜
02b129,南海電気鉄道,南海,泉大津
02b12b,南海電気鉄道,南海,忠岡
02b12d,南海電気鉄道,南海,春木
02b12f,南海電気鉄道,南海,和泉大宮
02b131,南海電気鉄道,南海,岸和田
02b133,南海電気鉄道,南海,蛸地蔵
02b135,南海電気鉄道,南海,貝塚
02b137,南海電気鉄道,南海,二色浜
02b139,南海電気鉄道,南海,鶴原
02b13b,南海電気鉄道,南海,井原里
02b13d,南海電気鉄道,南海,泉佐野
02b13f,南海電気鉄道,南海,羽倉崎
02b141,南海電気鉄道,南海,吉見ノ里
02b143,南海電気鉄道,南海,岡田浦
02b145,南海電気鉄道,南海,樽井
02b147,南海電気鉄道,南海,尾崎
02b149,南海電気鉄道,南海,鳥取ノ荘
02b14b,南海電気鉄道,南海,箱作
02b14d,南海電気鉄道,南海,淡輪
02b14f,南海電気鉄道,南海,みさき公園
02b151,南海電気鉄道,南海,孝子
02b152,南海電気鉄道,南海,和歌山大学前
02b153,南海電気鉄道,南海,紀ノ川
02b155,南海電気鉄道,南海,和歌山市
02b15d,南海電気鉄道,和歌山港,和歌山港
02b201,南海電気鉄道,汐見橋,汐見橋
02b203,南海電気鉄道,汐見橋,芦原町
02b205,南海電気鉄道,汐見橋,木津川
02b207,南海電気鉄道,汐見橋,津守
02b209,南海電気鉄道,汐見橋,西天下茶屋
02b20b,南海電気鉄道,高野,岸里玉出
02b20d,南海電気鉄道,高野,帝塚山
02b20f,南海電気鉄道,高野,住吉東
02b211,南海電気鉄道,高野,沢ノ町
02b213,南海電気鉄道,高野,我孫子前
02b215,南海電気鉄道,高野,浅香山
02b217,南海電気鉄道,高野,堺東
02b219,南海電気鉄道,高野,三国ヶ丘
02b21b,南海電気鉄道,高野,百舌鳥八幡
02b21d,南海電気鉄道,高野,中百舌鳥
02b21f,南海電気鉄道,高野,白鷺
02b221,南海電気鉄道,高野,初芝
02b223,南海電気鉄道,高野,萩原天神
02b225,南海電気鉄道,高野,北野田
02b227,南海電気鉄道,高野,狭山
02b229,南海電気鉄道,高野,大阪狭山市
02b22b,南海電気鉄道,高野,金剛
02b22d,南海電気鉄道,高野,滝谷
02b22f,南海電気鉄道,高野,千代田
02b231,南海電気鉄道,高野,河内長野
02b233,南海電気鉄道,高野,三日市町
02b234,南海電気鉄道,高野,美加の台
02b235,南海電気鉄道,高野,千早口
02b237,南海電気鉄道,高野,天見
02b239,南海電気鉄道,高野,紀見峠
02b23a,南海電気鉄道,高野,林間田園都市
02b23b,南海電気鉄道,高野,御幸辻
02b23d,南海電気鉄道,高野,橋本
02b23f,南海電気鉄道,高野,紀伊清水
02b241,南海電気鉄道,高野,学文路
02b243,南海電気鉄道,高野,九度山
02b245,南海電気鉄道,高野,高野下
02b247,南海電気鉄道,高野,下古沢
02b249,南海電気鉄道,高野,上古沢
02b24b,南海電気鉄道,高野,紀伊細川
02b24d,南海電気鉄道,高野,紀伊神谷
02b24f,南海電気鉄道,高野,極楽橋
02b251,南海電気鉄道,鋼索,高野山
02b357,南海電気鉄道,貴志川廃止,和歌山
02b36f,南海電気鉄道,貴志川廃止,貴志
02b455,南海電気鉄道,加太,東松江
02b457,南海電気鉄道,加太,中松江
02b459,南海電気鉄道,加太,八幡前
02b45b,南海電気鉄道,加太,西ノ庄
02b45d,南海電気鉄道,加太,二里ヶ浜
02b45f,南海電気鉄道,加太,磯ノ浦
02b461,南海電気鉄道,加太,加太
02b551,南海電気鉄道,多奈川,深日町
02b553,南海電気鉄道,多奈川,深日港
02b555,南海電気鉄道,多奈川,多奈川
02b623,南海電気鉄道,高師浜,伽羅橋
02b625,南海電気鉄道,高師浜,高師浜
02b703,南海電気鉄道,空港,りんくうタウン
02b705,南海電気鉄道,空港,関西空港
02ba1d,大阪府都市開発,泉北高速鉄道,中百舌鳥
02ba67,大阪府都市開発,泉北高速鉄道,深井
02ba6b,大阪府都市開発,泉北高速鉄道,泉ヶ丘
02ba6d,大阪府都市開発,泉北高速鉄道,栂・美木多
02ba6f,大阪府都市開発,泉北高速鉄道,光明池
02ba71,大阪府都市開発,泉北高速鉄道,和泉中央
02c201,水間鉄道,水間,貝塚
02c205,水間鉄道,水間,貝塚市役所前
02c207,水間鉄道,水間,近義の里
02c209,水間鉄道,水間,石才
02c20b,水間鉄道,水間,清児
02c20d,水間鉄道,水間,名越
02c20f,水間鉄道,水間,森
02c211,水間鉄道,水間,三ツ松
02c213,水間鉄道,水間,三ヶ山口
02c215,水間鉄道,水間,水間観音
02c502,京阪電気鉄道,京阪本,淀屋橋
02c504,京阪電気鉄道,京阪本,北浜
02c506,京阪電気鉄道,京阪本,天満橋
02c508,京阪電気鉄道,京阪本,京橋
02c50c,京阪電気鉄道,京阪本,野江
02c50e,京阪電気鉄道,京阪本,関目
02c510,京阪電気鉄道,京阪本,森小路
02c512,京阪電気鉄道,京阪本,千林
02c514,京阪電気鉄道,京阪本,滝井
02c516,京阪電気鉄道,京阪本,土居
02c518,京阪電気鉄道,京阪本,守口市
02c51a,京阪電気鉄道,京阪本,西三荘
02c51c,京阪電気鉄道,京阪本,門真市
02c51e,京阪電気鉄道,京阪本,古川橋
02c520,京阪電気鉄道,京阪本,大和田
02c522,京阪電気鉄道,京阪本,萱島
02c524,京阪電気鉄道,京阪本,寝屋川市
02c526,京阪電気鉄道,京阪本,香里園
02c528,京阪電気鉄道,京阪本,光善寺
02c52a,京阪電気鉄道,京阪本,枚方公園
02c52c,京阪電気鉄道,京阪本,枚方市
02c530,京阪電気鉄道,京阪本,御殿山
02c532,京阪電気鉄道,京阪本,牧野
02c534,京阪電気鉄道,京阪本,樟葉
02c536,京阪電気鉄道,京阪本,橋本
02c538,京阪電気鉄道,京阪本,八幡市
02c53a,京阪電気鉄道,京阪本,淀
02c53c,京阪電気鉄道,京阪本,中書島
02c540,京阪電気鉄道,京阪本,伏見桃山
02c542,京阪電気鉄道,京阪本,丹波橋
02c544,京阪電気鉄道,京阪本,墨染
02c546,京阪電気鉄道,京阪本,藤森
02c548,京阪電気鉄道,京阪本,深草
02c54c,京阪電気鉄道,京阪本,伏見稲荷
02c54e,京阪電気鉄道,京阪本,鳥羽街道
02c550,京阪電気鉄道,京阪本,東福寺
02c552,京阪電気鉄道,京阪本,七条
02c554,京阪電気鉄道,京阪本,五条
02c554,京阪電気鉄道,京阪本,清水五条
02c556,京阪電気鉄道,京阪本,祇園四条
02c556,京阪電気鉄道,京阪本,四条
02c558,京阪電気鉄道,京阪本,三条
02c55a,京阪電気鉄道,鴨東,丸太町
02c55a,京阪電気鉄道,鴨東,神宮丸太町
02c55c,京阪電気鉄道,鴨東,出町柳
02c5c2,京阪電気鉄道,京阪鋼索,八幡市
02c5ca,京阪電気鉄道,中之島,なにわ橋
02c5cc,京阪電気鉄道,中之島,大江橋
02c5ce,京阪電気鉄道,中之島,渡辺橋
02c5d0,京阪電気鉄道,中之島,中之島
02c664,京阪電気鉄道,交野,宮之阪
02c666,京阪電気鉄道,交野,星ヶ丘
02c668,京阪電気鉄道,交野,村野
02c66a,京阪電気鉄道,交野,郡津
02c66c,京阪電気鉄道,交野,交野市
02c66e,京阪電気鉄道,交野,河内森
02c670,京阪電気鉄道,交野,私市
02c772,京阪電気鉄道,宇治,観月橋
02c774,京阪電気鉄道,宇治,桃山南口
02c776,京阪電気鉄道,宇治,六地蔵
02c778,京阪電気鉄道,宇治,木幡
02c77a,京阪電気鉄道,宇治,黄檗
02c77c,京阪電気鉄道,宇治,三室戸
02c77e,京阪電気鉄道,宇治,宇治
02c88a,京阪電気鉄道,京津,御陵
02c88c,京阪電気鉄道,京津,京阪山科
02c88e,京阪電気鉄道,京津,四宮
02c890,京阪電気鉄道,京津,追分
02c892,京阪電気鉄道,京津,大谷
02c896,京阪電気鉄道,京津,上栄町
02c998,京阪電気鉄道,石山坂本,浜大津
02c99a,京阪電気鉄道,石山坂本,島ノ関
02c99c,京阪電気鉄道,石山坂本,石場
02c99e,京阪電気鉄道,石山坂本,京阪膳所
02c9a0,京阪電気鉄道,石山坂本,錦
02c9a2,京阪電気鉄道,石山坂本,膳所本町
02c9a4,京阪電気鉄道,石山坂本,中ノ庄
02c9a6,京阪電気鉄道,石山坂本,瓦ヶ浜
02c9a8,京阪電気鉄道,石山坂本,粟津
02c9aa,京阪電気鉄道,石山坂本,京阪石山
02c9ac,京阪電気鉄道,石山坂本,唐橋前
02c9ae,京阪電気鉄道,石山坂本,石山寺
02c9b0,京阪電気鉄道,石山坂本,三井寺
02c9b2,京阪電気鉄道,石山坂本,別所
02c9b4,京阪電気鉄道,石山坂本,皇子山
02c9b6,京阪電気鉄道,石山坂本,近江神宮前
02c9b8,京阪電気鉄道,石山坂本,南滋賀
02c9ba,京阪電気鉄道,石山坂本,滋賀里
02c9be,京阪電気鉄道,石山坂本,穴太
02c9c0,京阪電気鉄道,石山坂本,松ノ馬場
02c9c2,京阪電気鉄道,石山坂本,坂本
02ce01,三岐鉄道,三岐,近鉄富田
02d101,叡山電鉄,叡山,出町柳
02d104,叡山電鉄,叡山,一乗寺
02d44f,神戸電鉄,有馬,湊川
02d452,神戸電鉄,有馬,長田
02d454,神戸電鉄,有馬,丸山
02d456,神戸電鉄,有馬,鵯越
02d45a,神戸電鉄,有馬,鈴蘭台
02d45c,神戸電鉄,有馬,北鈴蘭台
02d45e,神戸電鉄,有馬,山の街
02d460,神戸電鉄,有馬,箕谷
02d462,神戸電鉄,有馬,谷上
02d464,神戸電鉄,有馬,花山
02d466,神戸電鉄,有馬,大池
02d468,神戸電鉄,有馬,神鉄六甲
02d46a,神戸電鉄,有馬,唐櫃台
02d46c,神戸電鉄,有馬,有馬口
02d470,神戸電鉄,有馬,有馬温泉
02d56e,神戸電鉄,三田,五社
02d572,神戸電鉄,三田,岡場
02d574,神戸電鉄,三田,田尾寺
02d576,神戸電鉄,三田,二郎
02d578,神戸電鉄,三田,道場南口
02d57c,神戸電鉄,三田,神鉄道場
02d57e,神戸電鉄,三田,横山
02d580,神戸電鉄,三田,三田本町
02d582,神戸電鉄,三田,三田
02d584,神戸電鉄,公園都市,フラワータウン
02d586,神戸電鉄,公園都市,南ウッディタウン
02d588,神戸電鉄,公園都市,ウッディタウン中央
02d65a,神戸電鉄,粟生,鈴蘭台
02d65c,神戸電鉄,粟生,鈴蘭台西口
02d65d,神戸電鉄,粟生,西鈴蘭台
02d65f,神戸電鉄,粟生,藍那
02d662,神戸電鉄,粟生,木津
02d664,神戸電鉄,粟生,木幡
02d666,神戸電鉄,粟生,栄
02d668,神戸電鉄,粟生,押部谷
02d66a,神戸電鉄,粟生,緑が丘
02d66c,神戸電鉄,粟生,広野ゴルフ場前
02d66e,神戸電鉄,粟生,志染
02d670,神戸電鉄,粟生,恵比須
02d672,神戸電鉄,粟生,三木上の丸
02d674,神戸電鉄,粟生,三木
02d676,神戸電鉄,粟生,大村
02d678,神戸電鉄,粟生,樫山
02d67a,神戸電鉄,粟生,市場
02d67c,神戸電鉄,粟生,小野
02d67e,神戸電鉄,粟生,葉多
02d680,神戸電鉄,粟生,粟生
02d760,北神急行電鉄,北神,新神戸
02d762,北神急行電鉄,北神,谷上
02d950,山陽電気鉄道,本,西代
02d952,山陽電気鉄道,本,板宿
02d954,山陽電気鉄道,本,東須磨
02d956,山陽電気鉄道,本,月見山
02d958,山陽電気鉄道,本,須磨寺
02d959,山陽電気鉄道,本,山陽須磨
02d95b,山陽電気鉄道,本,須磨浦公園
02d95d,山陽電気鉄道,本,山陽塩屋
02d95f,山陽電気鉄道,本,滝の茶屋
02d961,山陽電気鉄道,本,東垂水
02d963,山陽電気鉄道,本,山陽垂水
02d965,山陽電気鉄道,本,霞ヶ丘
02d967,山陽電気鉄道,本,舞子公園
02d969,山陽電気鉄道,本,西舞子
02d96b,山陽電気鉄道,本,大蔵谷
02d96c,山陽電気鉄道,本,人丸前
02d96e,山陽電気鉄道,本,山陽明石
02d970,山陽電気鉄道,本,西新町
02d972,山陽電気鉄道,本,林崎松江海岸
02d974,山陽電気鉄道,本,藤江
02d976,山陽電気鉄道,本,中八木
02d978,山陽電気鉄道,本,江井ヶ島
02d97a,山陽電気鉄道,本,西江井ヶ島
02d97c,山陽電気鉄道,本,山陽魚住
02d97e,山陽電気鉄道,本,東二見
02d97f,山陽電気鉄道,本,西二見
02d980,山陽電気鉄道,本,播磨町
02d982,山陽電気鉄道,本,別府
02d984,山陽電気鉄道,本,浜の宮
02d986,山陽電気鉄道,本,尾上の松
02d988,山陽電気鉄道,本,高砂
02d98a,山陽電気鉄道,本,荒井
02d98c,山陽電気鉄道,本,伊保
02d98e,山陽電気鉄道,本,山陽曽根
02d990,山陽電気鉄道,本,大塩
02d992,山陽電気鉄道,本,的形
02d994,山陽電気鉄道,本,八家
02d996,山陽電気鉄道,本,白浜の宮
02d998,山陽電気鉄道,本,妻鹿
02d99a,山陽電気鉄道,本,飾磨
02d99c,山陽電気鉄道,本,亀山
02d99e,山陽電気鉄道,本,手柄
02d9a0,山陽電気鉄道,本,山陽姫路
02da9c,山陽電気鉄道,網干,西飾磨
02da9e,山陽電気鉄道,網干,夢前川
02daa0,山陽電気鉄道,網干,広畑
02daa2,山陽電気鉄道,網干,山陽天満
02daa4,山陽電気鉄道,網干,平松
02daa6,山陽電気鉄道,網干,山陽網干
02de01,北大阪急行電鉄,南北,江坂
02de02,北大阪急行電鉄,南北,緑地公園
02de04,北大阪急行電鉄,南北,桃山台
02de05,北大阪急行電鉄,南北,千里中央
02e301,近畿日本鉄道,南大阪,大阪阿部野橋
02e302,近畿日本鉄道,南大阪,河堀口
02e303,近畿日本鉄道,南大阪,北田辺
02e304,近畿日本鉄道,南大阪,今川
02e305,近畿日本鉄道,南大阪,針中野
02e306,近畿日本鉄道,南大阪,矢田
02e308,近畿日本鉄道,南大阪,河内天美
02e309,近畿日本鉄道,南大阪,布忍
02e30a,近畿日本鉄道,南大阪,高見ノ里
02e30b,近畿日本鉄道,南大阪,河内松原
02e30d,近畿日本鉄道,南大阪,恵我ノ荘
02e30e,近畿日本鉄道,南大阪,高鷲
02e30f,近畿日本鉄道,南大阪,藤井寺
02e311,近畿日本鉄道,南大阪,土師ノ里
02e312,近畿日本鉄道,南大阪,道明寺
02e314,近畿日本鉄道,南大阪,古市
02e316,近畿日本鉄道,南大阪,駒ヶ谷
02e318,近畿日本鉄道,南大阪,上ノ太子
02e31c,近畿日本鉄道,南大阪,二上山
02e31d,近畿日本鉄道,南大阪,二上神社口
02e31f,近畿日本鉄道,南大阪,当麻寺
02e320,近畿日本鉄道,南大阪,磐城
02e321,近畿日本鉄道,南大阪,尺土
02e323,近畿日本鉄道,南大阪,高田市
02e324,近畿日本鉄道,南大阪,浮孔
02e325,近畿日本鉄道,南大阪,坊城
02e327,近畿日本鉄道,南大阪,橿原神宮西口
02e328,近畿日本鉄道,南大阪,橿原神宮前
02e329,近畿日本鉄道,吉野,岡寺
02e32a,近畿日本鉄道,吉野,飛鳥
02e32c,近畿日本鉄道,吉野,壺阪山
02e32e,近畿日本鉄道,吉野,市尾
02e330,近畿日本鉄道,吉野,葛
02e332,近畿日本鉄道,吉野,吉野口
02e334,近畿日本鉄道,吉野,薬水
02e336,近畿日本鉄道,吉野,福神
02e338,近畿日本鉄道,吉野,大阿太
02e33a,近畿日本鉄道,吉野,下市口
02e33c,近畿日本鉄道,吉野,越部
02e33e,近畿日本鉄道,吉野,六田
02e340,近畿日本鉄道,吉野,大和上市
02e341,近畿日本鉄道,吉野,吉野神宮
02e342,近畿日本鉄道,吉野,吉野
02e403,近畿日本鉄道,道明寺,柏原南口
02e404,近畿日本鉄道,道明寺,柏原
02e504,近畿日本鉄道,長野,喜志
02e506,近畿日本鉄道,長野,富田林
02e507,近畿日本鉄道,長野,富田林西口
02e508,近畿日本鉄道,長野,川西
02e509,近畿日本鉄道,長野,滝谷不動
02e50b,近畿日本鉄道,長野,汐ノ宮
02e50d,近畿日本鉄道,長野,河内長野
02e603,近畿日本鉄道,御所,近鉄新庄
02e604,近畿日本鉄道,御所,忍海
02e605,近畿日本鉄道,御所,近鉄御所
02e701,近畿日本鉄道,難波,近鉄難波
02e701,近畿日本鉄道,難波,大阪難波
02e701,近畿日本鉄道,難波,大阪難波
02e702,近畿日本鉄道,難波,近鉄日本橋
02e703,近畿日本鉄道,大阪,上本町
02e703,近畿日本鉄道,大阪,大阪上本町
02e703,近畿日本鉄道,大阪,大阪上本町
02e704,近畿日本鉄道,大阪,鶴橋
02e706,近畿日本鉄道,大阪,今里
02e707,近畿日本鉄道,大阪,布施
02e708,近畿日本鉄道,大阪,俊徳道
02e709,近畿日本鉄道,大阪,長瀬
02e70a,近畿日本鉄道,大阪,弥刀
02e70b,近畿日本鉄道,大阪,久宝寺口
02e70c,近畿日本鉄道,大阪,近鉄八尾
02e70e,近畿日本鉄道,大阪,河内山本
02e70f,近畿日本鉄道,大阪,高安
02e710,近畿日本鉄道,大阪,恩智
02e711,近畿日本鉄道,大阪,法善寺
02e712,近畿日本鉄道,大阪,堅下
02e713,近畿日本鉄道,大阪,安堂
02e715,近畿日本鉄道,大阪,河内国分
02e716,近畿日本鉄道,大阪,大阪教育大前
02e718,近畿日本鉄道,大阪,関屋
02e71a,近畿日本鉄道,大阪,二上
02e71b,近畿日本鉄道,大阪,近鉄下田
02e71c,近畿日本鉄道,大阪,五位堂
02e71e,近畿日本鉄道,大阪,築山
02e71f,近畿日本鉄道,大阪,大和高田
02e721,近畿日本鉄道,大阪,松塚
02e722,近畿日本鉄道,大阪,真菅
02e724,近畿日本鉄道,大阪,大和八木
02e726,近畿日本鉄道,大阪,耳成
02e727,近畿日本鉄道,大阪,大福
02e728,近畿日本鉄道,大阪,桜井
02e72a,近畿日本鉄道,大阪,大和朝倉
02e72d,近畿日本鉄道,大阪,長谷寺
02e730,近畿日本鉄道,大阪,榛原
02e735,近畿日本鉄道,大阪,室生口大野
02e737,近畿日本鉄道,大阪,三本松
02e73a,近畿日本鉄道,大阪,赤目口
02e73d,近畿日本鉄道,大阪,名張
02e73f,近畿日本鉄道,大阪,桔梗が丘
02e742,近畿日本鉄道,大阪,美旗
02e744,近畿日本鉄道,大阪,伊賀神戸
02e746,近畿日本鉄道,大阪,青山町
02e748,近畿日本鉄道,大阪,伊賀上津
02e74c,近畿日本鉄道,大阪,西青山
02e74f,近畿日本鉄道,大阪,東青山
02e754,近畿日本鉄道,大阪,榊原温泉口
02e756,近畿日本鉄道,大阪,大三
02e759,近畿日本鉄道,大阪,伊勢石橋
02e75b,近畿日本鉄道,大阪,川合高岡
02e807,近畿日本鉄道,奈良,布施
02e808,近畿日本鉄道,奈良,河内永和
02e809,近畿日本鉄道,奈良,河内小阪
02e80a,近畿日本鉄道,奈良,八戸ノ里
02e80c,近畿日本鉄道,奈良,若江岩田
02e80d,近畿日本鉄道,奈良,河内花園
02e80e,近畿日本鉄道,奈良,東花園
02e80f,近畿日本鉄道,奈良,瓢箪山
02e810,近畿日本鉄道,奈良,枚岡
02e811,近畿日本鉄道,奈良,額田
02e812,近畿日本鉄道,奈良,石切
02e814,近畿日本鉄道,奈良,生駒
02e815,近畿日本鉄道,奈良,東生駒
02e817,近畿日本鉄道,奈良,富雄
02e818,近畿日本鉄道,奈良,学園前
02e819,近畿日本鉄道,奈良,菖蒲池
02e81b,近畿日本鉄道,奈良,大和西大寺
02e81d,近畿日本鉄道,奈良,新大宮
02e81f,近畿日本鉄道,奈良,近鉄奈良
02e901,近畿日本鉄道,京都,京都
02e902,近畿日本鉄道,京都,東寺
02e903,近畿日本鉄道,京都,十条
02e904,近畿日本鉄道,京都,上鳥羽口
02e905,近畿日本鉄道,京都,竹田
02e906,近畿日本鉄道,京都,伏見
02e907,近畿日本鉄道,京都,近鉄丹波橋
02e908,近畿日本鉄道,京都,桃山御陵前
02e90a,近畿日本鉄道,京都,向島
02e90c,近畿日本鉄道,京都,小倉
02e90d,近畿日本鉄道,京都,伊勢田
02e90e,近畿日本鉄道,京都,大久保
02e90f,近畿日本鉄道,京都,久津川
02e910,近畿日本鉄道,京都,寺田
02e911,近畿日本鉄道,京都,富野荘
02e913,近畿日本鉄道,京都,新田辺
02e914,近畿日本鉄道,京都,興戸
02e915,近畿日本鉄道,京都,三山木
02e916,近畿日本鉄道,京都,近鉄宮津
02e917,近畿日本鉄道,京都,狛田
02e919,近畿日本鉄道,京都,新祝園
02e91a,近畿日本鉄道,京都,木津川台
02e91b,近畿日本鉄道,京都,山田川
02e91c,近畿日本鉄道,京都,高の原
02e91e,近畿日本鉄道,京都,平城
02e91f,近畿日本鉄道,京都・橿原,大和西大寺
02e921,近畿日本鉄道,橿原,尼ヶ辻
02e922,近畿日本鉄道,橿原,西ノ京
02e923,近畿日本鉄道,橿原,九条
02e924,近畿日本鉄道,橿原,近鉄郡山
02e926,近畿日本鉄道,橿原,筒井
02e927,近畿日本鉄道,橿原,平端
02e928,近畿日本鉄道,橿原,ファミリー公園前
02e929,近畿日本鉄道,橿原,結崎
02e92a,近畿日本鉄道,橿原,石見
02e92c,近畿日本鉄道,橿原,田原本
02e92d,近畿日本鉄道,橿原,笠縫
02e92f,近畿日本鉄道,橿原,新ノ口
02e930,近畿日本鉄道,橿原,大和八木
02e931,近畿日本鉄道,橿原,八木西口
02e933,近畿日本鉄道,橿原,畝傍御陵前
02ea01,近畿日本鉄道,生駒,生駒
02ea02,近畿日本鉄道,生駒,菜畑
02ea03,近畿日本鉄道,生駒,一分
02ea04,近畿日本鉄道,生駒,南生駒
02ea05,近畿日本鉄道,生駒,萩の台
02ea06,近畿日本鉄道,生駒,東山
02ea07,近畿日本鉄道,生駒,元山上口
02ea08,近畿日本鉄道,生駒,平群
02ea09,近畿日本鉄道,生駒,竜田川
02ea0a,近畿日本鉄道,生駒,勢野北口
02ea0d,近畿日本鉄道,生駒,信貴山下
02ea0e,近畿日本鉄道,生駒,王寺
02ea0f,近畿日本鉄道,田原本,新王寺
02ea11,近畿日本鉄道,田原本,大輪田
02ea12,近畿日本鉄道,田原本,佐味田川
02ea13,近畿日本鉄道,田原本,池部
02ea15,近畿日本鉄道,田原本,箸尾
02ea16,近畿日本鉄道,田原本,但馬
02ea17,近畿日本鉄道,田原本,黒田
02ea19,近畿日本鉄道,田原本,西田原本
02eb06,近畿日本鉄道,生駒ケーブル,生駒山上
02ec02,近畿日本鉄道,天理,二階堂
02ec04,近畿日本鉄道,天理,前栽
02ec05,近畿日本鉄道,天理,天理
02ed03,近畿日本鉄道,信貴,服部川
02ed04,近畿日本鉄道,信貴,信貴山口
02ed06,近畿日本鉄道,西信貴ケーブル,高安山
02ee0b,近畿日本鉄道,伊賀,茅町
02ee0c,近畿日本鉄道,伊賀,広小路
02ee0d,近畿日本鉄道,伊賀,上野市
02ee11,近畿日本鉄道,伊賀,伊賀上野
02ef01,近畿日本鉄道,名古屋,近鉄名古屋
02ef02,近畿日本鉄道,名古屋,米野
02ef03,近畿日本鉄道,名古屋,黄金
02ef04,近畿日本鉄道,名古屋,烏森
02ef05,近畿日本鉄道,名古屋,近鉄八田
02ef07,近畿日本鉄道,名古屋,伏屋
02ef09,近畿日本鉄道,名古屋,戸田
02ef0a,近畿日本鉄道,名古屋,近鉄蟹江
02ef0c,近畿日本鉄道,名古屋,富吉
02ef0e,近畿日本鉄道,名古屋,佐古木
02ef10,近畿日本鉄道,名古屋,近鉄弥富
02ef13,近畿日本鉄道,名古屋,近鉄長島
02ef16,近畿日本鉄道,名古屋,桑名
02ef17,近畿日本鉄道,名古屋,益生
02ef19,近畿日本鉄道,名古屋,伊勢朝日
02ef1b,近畿日本鉄道,名古屋,富洲原
02ef1b,近畿日本鉄道,名古屋,川越富洲原
02ef1d,近畿日本鉄道,名古屋,近鉄富田
02ef1f,近畿日本鉄道,名古屋,霞ヶ浦
02ef20,近畿日本鉄道,名古屋,阿倉川
02ef21,近畿日本鉄道,名古屋,川原町
02ef22,近畿日本鉄道,名古屋,近鉄四日市
02ef23,近畿日本鉄道,名古屋,新正
02ef24,近畿日本鉄道,名古屋,海山道
02ef25,近畿日本鉄道,名古屋,塩浜
02ef27,近畿日本鉄道,名古屋,北楠
02ef29,近畿日本鉄道,名古屋,楠
02ef2a,近畿日本鉄道,名古屋,長太ノ浦
02ef2b,近畿日本鉄道,名古屋,箕田
